Date,Category,Region,Product,Sales,Quantity,Discount,Profit,Customer_Satisfaction,Return_Rate
2021-03-16 22:00:00,C,East,Product_3,525.05,17,0.48,46.53,1,0.194
2021-03-16 23:00:00,D,West,Product_2,598.45,41,0.45,449.2,4,0.082
2021-03-17 00:00:00,D,East,Product_3,576.8,14,0.1,496.38,2,0.172
2021-03-17 01:00:00,C,South,Product_1,389.56,37,0.32,205.61,4,0.149
2021-03-17 02:00:00,D,East,Product_4,167.52,2,0.15,430.69,4,0.021
2021-03-17 03:00:00,A,East,Product_3,906.09,24,0.05,232.76,1,0.032
2021-03-17 04:00:00,B,North,Product_3,822.41,15,0.44,148.3,5,0.007
2021-03-17 05:00:00,D,South,Product_4,225.57,48,0.09,-170.12,3,0.007
2021-03-17 06:00:00,C,West,Product_3,799.09,33,0.21,-168.78,2,0.121
2021-03-17 07:00:00,D,East,Product_4,663.26,12,0.46,-178.44,5,0.015
2021-03-17 08:00:00,C,East,Product_4,468.23,19,0.04,-94.94,4,0.027
2021-03-17 09:00:00,B,North,Product_4,328.62,47,0.28,-146.17,2,0.049
2021-03-17 10:00:00,D,West,Product_4,873.76,5,0.29,-63.72,4,0.111
2021-03-17 11:00:00,A,North,Product_4,730.17,1,0.38,163.45,2,0.046
2021-03-17 12:00:00,D,East,Product_3,592.97,43,0.41,152.24,2,0.079
2021-03-17 13:00:00,D,South,Product_4,648.61,9,0.21,40.93,3,0.071
2021-03-17 14:00:00,C,South,Product_1,181.96,39,0.37,266.18,1,0.079
2021-03-17 15:00:00,A,South,Product_3,526.53,34,0.46,74.35,3,0.186
2021-03-17 16:00:00,D,East,Product_2,274.33,29,0.44,-45.83,3,0.194
2021-03-17 17:00:00,B,West,Product_3,287.55,49,0.25,284.51,5,0.014
2021-03-17 18:00:00,A,South,Product_1,695.17,48,0.3,486.14,3,0.022
2021-03-17 19:00:00,D,South,Product_1,920.13,48,0.34,367.49,2,0.011
2021-03-17 20:00:00,B,North,Product_1,463.38,46,0.41,89.84,4,0.078
2021-03-17 21:00:00,D,South,Product_1,286.97,2,0.25,62.97,5,0.17
2021-03-17 22:00:00,C,West,Product_1,683.87,19,0.06,-172.95,2,0.16
2021-03-17 23:00:00,D,West,Product_2,884.07,28,0.19,259.95,4,0.071
2021-03-18 00:00:00,A,East,Product_4,773.49,35,0.36,-44.16,4,0.15
2021-03-18 01:00:00,C,North,Product_3,881.88,40,0.31,278.46,5,0.196
2021-03-18 02:00:00,C,East,Product_2,582.9,48,0.38,332.12,3,0.039
2021-03-18 03:00:00,B,North,Product_4,776.69,22,0.25,415.86,5,0.193
2021-03-18 04:00:00,A,West,Product_3,226.06,4,0.09,183.78,5,0.154
2021-03-18 05:00:00,A,South,Product_4,413.45,8,0.06,380.98,5,0.023
2021-03-18 06:00:00,B,West,Product_1,450.59,1,0.24,306.23,4,0.159
2021-03-18 07:00:00,B,South,Product_1,560.17,36,0.1,47.09,3,0.02
2021-03-18 08:00:00,D,North,Product_4,936.17,7,0.49,-125.5,1,0.006
2021-03-18 09:00:00,B,East,Product_2,886.87,25,0.1,-30.48,4,0.153
2021-03-18 10:00:00,A,North,Product_2,221.07,29,0.28,391.2,5,0.179
2021-03-18 11:00:00,B,East,Product_2,255.51,1,0.0,174.1,4,0.08
2021-03-18 12:00:00,D,North,Product_2,421.88,18,0.13,265.89,2,0.005
2021-03-18 13:00:00,D,West,Product_2,361.67,4,0.13,364.25,3,0.12
2021-03-18 14:00:00,B,South,Product_3,653.29,20,0.37,266.93,1,0.047
2021-03-18 15:00:00,A,South,Product_2,912.5,46,0.25,399.24,3,0.109
2021-03-18 16:00:00,D,East,Product_2,966.06,8,0.01,-139.55,2,0.064
2021-03-18 17:00:00,C,North,Product_4,688.24,27,0.19,432.55,1,0.124
2021-03-18 18:00:00,D,East,Product_4,854.34,39,0.32,368.84,4,0.052
2021-03-18 19:00:00,C,North,Product_2,572.68,35,0.32,432.11,1,0.03
2021-03-18 20:00:00,C,North,Product_2,287.49,25,0.03,311.6,5,0.15
2021-03-18 21:00:00,B,South,Product_2,572.22,14,0.46,-7.92,2,0.108
2021-03-18 22:00:00,A,West,Product_2,599.57,44,0.12,-120.28,5,0.063
2021-03-18 23:00:00,C,East,Product_3,768.21,47,0.45,-109.25,2,0.126
2021-03-19 00:00:00,D,South,Product_3,297.89,40,0.11,149.23,4,0.057
2021-03-19 01:00:00,A,West,Product_1,431.48,31,0.28,73.66,4,0.073
2021-03-19 02:00:00,C,West,Product_1,427.62,5,0.2,257.95,5,0.075
2021-03-19 03:00:00,B,South,Product_3,963.5,17,0.29,152.29,2,0.045
2021-03-19 04:00:00,D,South,Product_3,499.55,10,0.25,-112.28,2,0.088
2021-03-19 05:00:00,D,East,Product_1,779.58,43,0.0,-198.43,4,0.163
2021-03-19 06:00:00,C,West,Product_4,775.73,16,0.18,-110.18,3,0.194
2021-03-19 07:00:00,B,West,Product_4,338.99,48,0.01,-97.28,5,0.044
2021-03-19 08:00:00,C,East,Product_4,614.68,4,0.34,303.94,5,0.188
2021-03-19 09:00:00,D,West,Product_3,904.87,5,0.43,-0.3,2,0.056
2021-03-19 10:00:00,D,East,Product_4,527.68,42,0.19,-134.45,1,0.094
2021-03-19 11:00:00,A,West,Product_4,950.61,46,0.26,328.77,4,0.02
2021-03-19 12:00:00,A,West,Product_4,293.01,41,0.03,458.34,4,0.122
2021-03-19 13:00:00,D,North,Product_1,166.74,20,0.19,-129.66,3,0.102
2021-03-19 14:00:00,A,South,Product_1,902.31,6,0.07,474.14,1,0.136
2021-03-19 15:00:00,D,South,Product_1,862.91,11,0.03,465.19,1,0.12
2021-03-19 16:00:00,B,South,Product_1,993.33,17,0.09,166.18,1,0.196
2021-03-19 17:00:00,A,West,Product_1,711.45,41,0.44,7.04,3,0.154
2021-03-19 18:00:00,B,South,Product_3,943.02,3,0.49,-103.34,4,0.193
2021-03-19 19:00:00,A,West,Product_1,844.25,16,0.44,376.7,1,0.105
2021-03-19 20:00:00,B,East,Product_1,859.98,36,0.48,223.32,4,0.056
2021-03-19 21:00:00,B,North,Product_4,612.23,26,0.37,255.91,4,0.106
2021-03-19 22:00:00,D,East,Product_2,444.13,24,0.08,402.61,3,0.093
2021-03-19 23:00:00,A,South,Product_3,941.1,47,0.28,110.76,4,0.085
2021-03-20 00:00:00,A,North,Product_4,488.91,34,0.37,57.68,2,0.08
2021-03-20 01:00:00,D,East,Product_2,584.94,20,0.26,333.61,4,0.162
2021-03-20 02:00:00,D,North,Product_2,501.5,17,0.28,8.05,2,0.148
2021-03-20 03:00:00,B,North,Product_2,608.34,20,0.29,29.55,1,0.129
2021-03-20 04:00:00,D,North,Product_3,523.45,16,0.23,66.76,2,0.129
2021-03-20 05:00:00,B,North,Product_1,143.17,49,0.15,399.45,1,0.075
2021-03-20 06:00:00,D,South,Product_3,893.84,4,0.32,345.38,2,0.088
2021-03-20 07:00:00,D,West,Product_1,499.95,18,0.03,3.99,2,0.031
2021-03-20 08:00:00,A,West,Product_2,630.05,36,0.09,-99.47,1,0.116
2021-03-20 09:00:00,C,North,Product_4,225.27,35,0.46,74.96,3,0.028
2021-03-20 10:00:00,A,West,Product_4,103.05,30,0.24,237.19,4,0.183
2021-03-20 11:00:00,D,North,Product_2,320.76,18,0.41,273.37,2,0.083
2021-03-20 12:00:00,C,East,Product_1,734.13,21,0.36,-59.7,5,0.009
2021-03-20 13:00:00,C,North,Product_3,189.28,32,0.16,-25.42,3,0.0
2021-03-20 14:00:00,C,West,Product_3,918.0,5,0.4,451.07,4,0.135
2021-03-20 15:00:00,C,East,Product_3,293.52,41,0.05,69.54,3,0.122
2021-03-20 16:00:00,B,East,Product_1,284.13,23,0.44,19.9,3,0.154
2021-03-20 17:00:00,B,West,Product_1,263.36,30,0.34,287.0,1,0.15
2021-03-20 18:00:00,C,West,Product_4,112.58,27,0.46,127.51,5,0.001
2021-03-20 19:00:00,B,West,Product_3,794.62,15,0.45,-27.24,4,0.033
2021-03-20 20:00:00,C,South,Product_4,887.53,41,0.19,86.51,3,0.065
2021-03-20 21:00:00,C,South,Product_3,652.75,14,0.43,-99.06,1,0.012
2021-03-20 22:00:00,D,South,Product_4,269.38,21,0.28,-4.31,4,0.036
2021-03-20 23:00:00,D,North,Product_3,356.75,34,0.08,92.92,1,0.116
2021-03-21 00:00:00,B,West,Product_1,528.33,26,0.41,162.6,4,0.091
2021-03-21 01:00:00,C,North,Product_2,958.91,25,0.45,319.16,3,0.172
2021-03-21 02:00:00,B,East,Product_1,322.62,45,0.04,69.46,2,0.045
2021-03-21 03:00:00,B,East,Product_2,758.48,31,0.47,181.99,5,0.107
2021-03-21 04:00:00,D,South,Product_2,495.5,48,0.3,465.7,2,0.172
2021-03-21 05:00:00,A,East,Product_2,368.06,6,0.01,372.82,2,0.012
2021-03-21 06:00:00,C,West,Product_4,510.32,48,0.27,-34.09,3,0.174
2021-03-21 07:00:00,D,East,Product_1,164.09,4,0.4,-50.56,1,0.069
2021-03-21 08:00:00,B,East,Product_3,818.82,24,0.27,263.89,5,0.172
2021-03-21 09:00:00,B,West,Product_3,318.97,42,0.35,216.73,2,0.136
2021-03-21 10:00:00,D,South,Product_3,752.87,31,0.44,182.81,1,0.135
2021-03-21 11:00:00,A,East,Product_4,161.51,19,0.43,-92.08,5,0.01
2021-03-21 12:00:00,A,North,Product_3,959.59,11,0.09,53.83,3,0.188
2021-03-21 13:00:00,C,East,Product_1,273.71,29,0.21,331.56,5,0.086
2021-03-21 14:00:00,B,South,Product_1,894.47,5,0.06,306.51,4,0.022
2021-03-21 15:00:00,B,West,Product_2,828.53,18,0.3,-84.38,3,0.153
2021-03-21 16:00:00,A,North,Product_1,971.07,3,0.48,98.8,2,0.173
2021-03-21 17:00:00,D,South,Product_2,530.1,40,0.09,109.9,4,0.186
2021-03-21 18:00:00,C,West,Product_3,754.66,11,0.2,156.01,1,0.101
2021-03-21 19:00:00,A,North,Product_3,433.64,21,0.48,122.81,2,0.081
2021-03-21 20:00:00,A,West,Product_1,265.93,30,0.38,151.2,4,0.117
2021-03-21 21:00:00,D,West,Product_3,498.77,19,0.04,369.2,3,0.059
2021-03-21 22:00:00,B,East,Product_2,249.17,25,0.21,72.63,4,0.079
2021-03-21 23:00:00,A,West,Product_2,983.84,35,0.49,186.42,4,0.108
2021-03-22 00:00:00,C,West,Product_2,186.62,12,0.23,224.74,2,0.165
2021-03-22 01:00:00,B,North,Product_4,630.29,47,0.31,459.61,4,0.171
2021-03-22 02:00:00,C,West,Product_3,663.82,26,0.35,258.32,5,0.026
2021-03-22 03:00:00,A,North,Product_3,584.27,48,0.33,-108.52,2,0.027
2021-03-22 04:00:00,B,North,Product_4,695.97,5,0.26,207.72,5,0.037
2021-03-22 05:00:00,C,South,Product_1,204.56,19,0.07,263.34,4,0.119
2021-03-22 06:00:00,C,South,Product_1,599.52,27,0.35,-193.35,5,0.041
2021-03-22 07:00:00,D,South,Product_4,358.49,38,0.47,-147.29,3,0.123
2021-03-22 08:00:00,C,West,Product_4,946.16,29,0.47,-186.7,3,0.145
2021-03-22 09:00:00,C,North,Product_2,785.86,12,0.3,-166.22,4,0.172
2021-03-22 10:00:00,D,South,Product_2,975.26,19,0.25,-137.23,5,0.173
2021-03-22 11:00:00,C,North,Product_4,133.8,9,0.17,470.47,4,0.043
2021-03-22 12:00:00,B,South,Product_1,356.62,18,0.05,-55.3,3,0.062
2021-03-22 13:00:00,A,South,Product_1,275.88,29,0.44,-56.81,5,0.036
2021-03-22 14:00:00,B,West,Product_1,110.04,3,0.07,400.19,3,0.136
2021-03-22 15:00:00,A,West,Product_4,318.09,23,0.14,326.93,5,0.137
2021-03-22 16:00:00,B,East,Product_3,710.9,30,0.37,273.07,2,0.001
2021-03-22 17:00:00,C,East,Product_2,307.98,46,0.35,95.21,4,0.033
2021-03-22 18:00:00,B,East,Product_4,558.1,24,0.34,-178.18,5,0.067
2021-03-22 19:00:00,C,North,Product_1,899.04,37,0.37,378.58,5,0.041
2021-03-22 20:00:00,A,South,Product_3,724.38,37,0.27,402.56,2,0.11
2021-03-22 21:00:00,B,South,Product_3,455.17,4,0.08,137.26,1,0.008
2021-03-22 22:00:00,D,West,Product_4,435.22,28,0.5,251.42,2,0.165
2021-03-22 23:00:00,C,West,Product_1,510.16,16,0.45,134.36,5,0.093
2021-03-23 00:00:00,C,West,Product_2,259.34,13,0.22,7.31,1,0.119
2021-03-23 01:00:00,D,North,Product_4,670.6,8,0.27,178.21,3,0.116
2021-03-23 02:00:00,B,East,Product_2,427.74,48,0.2,282.02,4,0.09
2021-03-23 03:00:00,B,North,Product_1,867.13,25,0.32,-91.81,1,0.113
2021-03-23 04:00:00,A,West,Product_1,780.9,2,0.37,171.5,3,0.015
2021-03-23 05:00:00,B,North,Product_2,649.46,30,0.12,343.17,5,0.077
2021-03-23 06:00:00,B,North,Product_4,427.78,40,0.22,132.91,1,0.142
2021-03-23 07:00:00,A,West,Product_2,288.94,3,0.32,-90.17,2,0.073
2021-03-23 08:00:00,B,East,Product_4,798.54,23,0.49,408.81,4,0.051
2021-03-23 09:00:00,B,North,Product_4,537.77,29,0.16,271.7,2,0.113
2021-03-23 10:00:00,B,North,Product_3,302.28,41,0.37,242.77,2,0.095
2021-03-23 11:00:00,D,West,Product_4,275.66,30,0.17,256.17,4,0.107
2021-03-23 12:00:00,A,East,Product_1,248.86,11,0.05,-28.46,2,0.192
2021-03-23 13:00:00,C,North,Product_4,799.45,21,0.39,144.62,5,0.03
2021-03-23 14:00:00,A,West,Product_1,306.09,27,0.32,28.19,2,0.123
2021-03-23 15:00:00,A,North,Product_3,573.98,24,0.26,383.47,5,0.006
2021-03-23 16:00:00,B,West,Product_1,506.39,31,0.34,212.13,2,0.129
2021-03-23 17:00:00,D,South,Product_4,621.65,30,0.44,302.11,5,0.039
2021-03-23 18:00:00,D,East,Product_4,889.44,1,0.38,262.21,1,0.161
2021-03-23 19:00:00,D,West,Product_1,880.97,1,0.43,138.6,5,0.054
2021-03-23 20:00:00,C,East,Product_3,505.97,8,0.15,363.4,4,0.08
2021-03-23 21:00:00,C,South,Product_4,113.83,48,0.4,230.76,2,0.103
2021-03-23 22:00:00,A,North,Product_4,483.8,42,0.18,-41.25,1,0.122
2021-03-23 23:00:00,B,South,Product_1,645.57,34,0.01,3.52,2,0.06
2021-03-24 00:00:00,D,East,Product_1,601.99,16,0.02,378.88,5,0.031
2021-03-24 01:00:00,D,East,Product_2,686.2,27,0.37,458.86,2,0.127
2021-03-24 02:00:00,D,West,Product_2,238.67,4,0.14,183.6,3,0.088
2021-03-24 03:00:00,D,South,Product_1,681.88,19,0.15,69.88,1,0.012
2021-03-24 04:00:00,C,West,Product_1,264.39,29,0.31,237.51,3,0.107
2021-03-24 05:00:00,C,East,Product_4,775.47,41,0.37,138.45,2,0.093
2021-03-24 06:00:00,C,East,Product_3,405.18,3,0.28,389.19,5,0.102
2021-03-24 07:00:00,A,North,Product_4,738.91,11,0.35,383.1,1,0.021
2021-03-24 08:00:00,B,East,Product_3,143.08,8,0.47,119.31,1,0.095
2021-03-24 09:00:00,B,East,Product_2,467.07,39,0.43,363.21,5,0.149
2021-03-24 10:00:00,C,South,Product_3,734.53,33,0.12,-64.93,1,0.027
2021-03-24 11:00:00,B,West,Product_2,304.18,8,0.45,61.74,5,0.125
2021-03-24 12:00:00,D,South,Product_1,815.76,25,0.15,-144.28,3,0.036
2021-03-24 13:00:00,D,North,Product_4,667.7,24,0.33,365.46,2,0.062
2021-03-24 14:00:00,D,North,Product_3,628.81,26,0.44,482.67,1,0.073
2021-03-24 15:00:00,C,South,Product_2,418.19,26,0.31,203.74,1,0.153
2021-03-24 16:00:00,A,North,Product_2,534.21,17,0.4,336.55,1,0.045
2021-03-24 17:00:00,D,West,Product_4,637.61,27,0.46,81.12,3,0.053
2021-03-24 18:00:00,C,South,Product_2,525.22,29,0.48,193.09,5,0.174
2021-03-24 19:00:00,B,West,Product_1,728.48,43,0.21,43.15,5,0.149
2021-03-24 20:00:00,A,East,Product_3,490.33,39,0.5,287.79,3,0.101
2021-03-24 21:00:00,C,South,Product_2,282.05,9,0.14,-27.63,2,0.063
2021-03-24 22:00:00,D,North,Product_4,292.54,14,0.23,-92.73,3,0.158
2021-03-24 23:00:00,C,West,Product_1,105.22,5,0.38,428.99,1,0.113
2021-03-25 00:00:00,D,West,Product_4,370.86,30,0.49,405.0,2,0.066
2021-03-25 01:00:00,B,East,Product_1,774.03,28,0.03,384.47,4,0.063
2021-03-25 02:00:00,B,East,Product_4,814.75,45,0.47,375.08,2,0.091
2021-03-25 03:00:00,D,East,Product_3,282.22,37,0.5,310.65,3,0.19
2021-03-25 04:00:00,C,East,Product_4,963.14,8,0.45,412.33,1,0.129
2021-03-25 05:00:00,B,North,Product_4,552.16,15,0.05,-52.85,2,0.136
2021-03-25 06:00:00,A,East,Product_2,925.28,28,0.42,409.28,5,0.077
2021-03-25 07:00:00,B,South,Product_3,736.09,36,0.32,442.45,2,0.195
2021-03-25 08:00:00,D,North,Product_3,750.19,33,0.0,301.2,4,0.081
2021-03-25 09:00:00,C,South,Product_3,176.54,6,0.49,219.55,2,0.002
2021-03-25 10:00:00,B,South,Product_4,297.99,12,0.08,-34.75,2,0.16
2021-03-25 11:00:00,A,North,Product_3,107.93,7,0.2,406.31,2,0.103
2021-03-25 12:00:00,C,West,Product_2,744.51,45,0.02,203.78,1,0.03
2021-03-25 13:00:00,C,East,Product_2,409.99,28,0.15,227.47,3,0.005
2021-03-25 14:00:00,A,West,Product_1,807.99,7,0.28,224.59,1,0.198
2021-03-25 15:00:00,C,North,Product_4,405.04,41,0.47,406.75,2,0.129
2021-03-25 16:00:00,C,East,Product_2,837.4,1,0.5,-104.12,5,0.093
2021-03-25 17:00:00,A,South,Product_3,217.63,24,0.21,-156.83,5,0.067
2021-03-25 18:00:00,C,West,Product_3,256.04,45,0.21,-43.21,5,0.014
2021-03-25 19:00:00,A,North,Product_2,406.79,19,0.08,144.23,2,0.129
2021-03-25 20:00:00,C,North,Product_1,467.64,32,0.25,128.59,2,0.074
2021-03-25 21:00:00,D,East,Product_1,413.83,30,0.47,158.42,4,0.198
2021-03-25 22:00:00,D,South,Product_2,787.28,1,0.08,-119.97,4,0.022
2021-03-25 23:00:00,A,South,Product_3,187.26,32,0.13,355.02,3,0.049
2021-03-26 00:00:00,C,North,Product_1,416.1,20,0.45,11.49,2,0.081
2021-03-26 01:00:00,C,South,Product_4,853.52,21,0.31,439.26,2,0.159
2021-03-26 02:00:00,A,West,Product_3,160.12,19,0.17,387.97,5,0.155
2021-03-26 03:00:00,A,West,Product_4,948.11,30,0.41,-155.58,4,0.049
2021-03-26 04:00:00,D,South,Product_2,987.69,28,0.05,-162.51,1,0.072
2021-03-26 05:00:00,D,South,Product_3,179.71,32,0.43,240.28,4,0.012
2021-03-26 06:00:00,D,North,Product_3,362.15,30,0.26,-145.91,3,0.076
2021-03-26 07:00:00,B,South,Product_1,435.16,23,0.38,200.29,1,0.034
2021-03-26 08:00:00,D,South,Product_1,798.75,27,0.26,-144.59,5,0.184
2021-03-26 09:00:00,A,East,Product_3,636.33,37,0.12,135.54,4,0.162
2021-03-26 10:00:00,A,West,Product_2,679.93,26,0.32,93.37,2,0.033
2021-03-26 11:00:00,C,East,Product_3,781.76,3,0.08,213.65,3,0.098
2021-03-26 12:00:00,A,East,Product_2,206.18,31,0.11,49.34,3,0.192
2021-03-26 13:00:00,B,North,Product_1,849.89,2,0.27,-101.97,1,0.082
2021-03-26 14:00:00,B,South,Product_2,735.06,10,0.19,389.48,1,0.09
2021-03-26 15:00:00,B,North,Product_4,619.61,38,0.37,9.51,3,0.068
2021-03-26 16:00:00,A,West,Product_2,900.76,19,0.29,-152.78,4,0.098
2021-03-26 17:00:00,D,North,Product_4,730.28,31,0.19,150.42,2,0.119
2021-03-26 18:00:00,A,East,Product_4,281.53,29,0.16,414.37,5,0.018
2021-03-26 19:00:00,A,East,Product_2,486.77,25,0.46,-3.5,2,0.019
2021-03-26 20:00:00,D,North,Product_3,544.64,32,0.02,115.53,4,0.154
2021-03-26 21:00:00,A,South,Product_1,149.7,17,0.35,81.8,1,0.197
2021-03-26 22:00:00,C,West,Product_4,959.17,45,0.2,-166.13,5,0.098
2021-03-26 23:00:00,A,South,Product_2,215.72,49,0.19,407.84,2,0.172
2021-03-27 00:00:00,C,South,Product_2,727.72,23,0.33,331.22,2,0.174
2021-03-27 01:00:00,B,North,Product_1,555.61,18,0.43,-132.96,5,0.074
2021-03-27 02:00:00,A,North,Product_1,123.07,11,0.36,-107.48,3,0.066
2021-03-27 03:00:00,C,South,Product_4,932.27,20,0.34,-192.59,5,0.146
2021-03-27 04:00:00,C,East,Product_4,866.65,13,0.25,490.0,2,0.182
2021-03-27 05:00:00,B,South,Product_1,571.83,24,0.23,91.33,5,0.171
2021-03-27 06:00:00,C,North,Product_4,306.05,43,0.23,451.27,2,0.064
2021-03-27 07:00:00,A,East,Product_4,209.46,20,0.07,94.1,4,0.071
2021-03-27 08:00:00,D,North,Product_1,427.05,42,0.28,-127.34,3,0.147
2021-03-27 09:00:00,D,North,Product_1,329.89,28,0.16,40.33,5,0.063
2021-03-27 10:00:00,A,East,Product_1,556.02,35,0.31,92.76,4,0.17
2021-03-27 11:00:00,A,South,Product_2,969.77,21,0.27,-76.37,4,0.102
2021-03-27 12:00:00,B,South,Product_3,617.46,6,0.47,-162.54,3,0.059
2021-03-27 13:00:00,B,North,Product_1,900.94,7,0.22,21.56,1,0.057
2021-03-27 14:00:00,C,South,Product_2,685.79,29,0.33,177.51,5,0.157
2021-03-27 15:00:00,A,North,Product_1,527.72,23,0.3,-21.27,3,0.025
2021-03-27 16:00:00,B,West,Product_4,869.15,5,0.34,471.08,3,0.186
2021-03-27 17:00:00,D,South,Product_2,524.23,22,0.13,137.0,2,0.083
2021-03-27 18:00:00,A,North,Product_4,881.77,9,0.13,-108.81,3,0.169
2021-03-27 19:00:00,C,East,Product_1,362.42,32,0.28,89.45,3,0.158
2021-03-27 20:00:00,B,North,Product_4,215.93,10,0.42,295.39,5,0.156
2021-03-27 21:00:00,D,North,Product_3,869.78,46,0.36,141.0,3,0.135
2021-03-27 22:00:00,B,South,Product_3,628.67,43,0.24,31.86,3,0.1
2021-03-27 23:00:00,A,North,Product_4,900.18,49,0.13,-125.59,1,0.078
2021-03-28 00:00:00,C,East,Product_3,944.04,28,0.38,121.69,4,0.116
2021-03-28 01:00:00,C,East,Product_1,148.27,11,0.46,-131.83,5,0.105
2021-03-28 02:00:00,C,East,Product_4,550.87,7,0.11,59.62,1,0.07
2021-03-28 03:00:00,A,West,Product_1,437.47,30,0.4,-118.64,5,0.099
2021-03-28 04:00:00,C,South,Product_3,663.27,43,0.09,273.31,4,0.073
2021-03-28 05:00:00,D,East,Product_1,814.23,45,0.45,340.82,3,0.132
2021-03-28 06:00:00,A,West,Product_1,352.53,38,0.32,-29.56,3,0.167
2021-03-28 07:00:00,D,West,Product_1,601.12,34,0.09,-147.7,2,0.157
2021-03-28 08:00:00,A,West,Product_1,737.86,46,0.02,42.92,4,0.068
2021-03-28 09:00:00,A,South,Product_1,220.99,28,0.35,192.37,3,0.102
2021-03-28 10:00:00,A,South,Product_1,832.66,32,0.3,337.56,5,0.002
2021-03-28 11:00:00,B,East,Product_2,645.5,16,0.31,82.03,5,0.174
2021-03-28 12:00:00,A,East,Product_2,954.58,39,0.24,56.16,2,0.049
2021-03-28 13:00:00,B,East,Product_1,405.58,1,0.31,435.84,3,0.088
2021-03-28 14:00:00,C,South,Product_2,197.33,34,0.44,114.78,5,0.031
2021-03-28 15:00:00,A,North,Product_1,555.85,41,0.48,113.05,4,0.136
2021-03-28 16:00:00,B,East,Product_3,177.23,23,0.17,87.0,2,0.109
2021-03-28 17:00:00,A,North,Product_1,972.57,20,0.24,54.25,3,0.073
2021-03-28 18:00:00,B,South,Product_3,134.82,18,0.14,309.94,3,0.107
2021-03-28 19:00:00,C,West,Product_1,778.15,18,0.21,-2.75,2,0.034
2021-03-28 20:00:00,D,South,Product_1,572.59,42,0.4,65.14,1,0.155
2021-03-28 21:00:00,A,South,Product_1,431.76,40,0.21,-2.4,5,0.053
2021-03-28 22:00:00,B,South,Product_2,159.26,21,0.2,199.22,5,0.123
2021-03-28 23:00:00,C,West,Product_2,659.95,8,0.43,472.27,2,0.18
2021-03-29 00:00:00,B,East,Product_1,626.7,34,0.0,73.21,3,0.008
2021-03-29 01:00:00,B,South,Product_3,352.79,11,0.43,477.74,1,0.078
2021-03-29 02:00:00,C,East,Product_1,919.2,43,0.09,259.68,4,0.027
2021-03-29 03:00:00,A,North,Product_2,373.7,43,0.14,356.81,3,0.182
2021-03-29 04:00:00,D,East,Product_4,504.75,10,0.18,33.1,5,0.072
2021-03-29 05:00:00,C,South,Product_4,589.39,8,0.44,-42.9,2,0.043
2021-03-29 06:00:00,B,East,Product_2,190.21,47,0.45,203.77,1,0.135
2021-03-29 07:00:00,C,East,Product_3,938.95,8,0.33,493.53,5,0.109
2021-03-29 08:00:00,B,West,Product_3,437.08,19,0.22,297.13,5,0.163
2021-03-29 09:00:00,C,West,Product_2,172.7,1,0.26,277.14,3,0.151
2021-03-29 10:00:00,D,North,Product_4,448.56,3,0.29,115.07,2,0.195
2021-03-29 11:00:00,B,East,Product_4,640.18,44,0.48,415.64,1,0.018
2021-03-29 12:00:00,B,East,Product_3,562.29,32,0.48,287.88,3,0.016
2021-03-29 13:00:00,C,North,Product_3,725.09,48,0.42,272.42,4,0.181
2021-03-29 14:00:00,B,South,Product_4,149.94,16,0.29,4.77,5,0.191
2021-03-29 15:00:00,B,North,Product_1,356.09,30,0.2,470.41,3,0.081
2021-03-29 16:00:00,C,North,Product_3,837.31,49,0.12,-24.73,5,0.091
2021-03-29 17:00:00,C,West,Product_4,171.9,28,0.27,166.58,3,0.074
2021-03-29 18:00:00,D,East,Product_1,869.94,28,0.17,37.69,2,0.156
2021-03-29 19:00:00,C,East,Product_3,182.71,16,0.04,-73.46,1,0.154
2021-03-29 20:00:00,A,East,Product_2,851.01,41,0.24,-99.13,2,0.044
2021-03-29 21:00:00,D,West,Product_2,424.71,33,0.29,5.02,5,0.077
2021-03-29 22:00:00,C,West,Product_4,650.99,25,0.31,282.29,5,0.042
2021-03-29 23:00:00,C,North,Product_3,237.6,18,0.04,482.35,3,0.009
2021-03-30 00:00:00,C,East,Product_4,159.55,26,0.24,397.29,3,0.011
2021-03-30 01:00:00,D,North,Product_3,294.34,6,0.33,-47.38,3,0.029
2021-03-30 02:00:00,B,East,Product_4,215.07,38,0.48,-145.11,5,0.006
2021-03-30 03:00:00,A,East,Product_1,381.17,44,0.01,280.68,1,0.085
2021-03-30 04:00:00,D,North,Product_1,562.94,3,0.34,-178.98,4,0.013
2021-03-30 05:00:00,B,East,Product_3,629.88,43,0.03,401.39,4,0.169
2021-03-30 06:00:00,B,North,Product_4,810.88,6,0.08,377.88,4,0.142
2021-03-30 07:00:00,D,South,Product_1,690.62,14,0.09,355.59,4,0.157
2021-03-30 08:00:00,C,East,Product_2,647.88,18,0.16,186.69,2,0.123
2021-03-30 09:00:00,C,East,Product_1,470.6,16,0.42,481.47,1,0.133
2021-03-30 10:00:00,B,West,Product_2,526.43,24,0.43,120.86,4,0.023
2021-03-30 11:00:00,C,East,Product_2,473.07,13,0.19,490.57,1,0.012
2021-03-30 12:00:00,C,North,Product_2,857.95,1,0.22,417.31,1,0.198
2021-03-30 13:00:00,A,South,Product_4,307.0,38,0.11,-111.42,4,0.075
2021-03-30 14:00:00,B,East,Product_3,105.15,14,0.22,426.43,2,0.01
2021-03-30 15:00:00,C,North,Product_4,686.19,17,0.14,13.41,3,0.032
